,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,-0.11037345230579376,0.13838982582092285,0.08964941650629044,-0.033183448016643524,-0.06692321598529816,-0.03721538186073303,-0.07821644842624664,-0.06446119397878647,0.09072251617908478,-0.1342879980802536,0.23675568401813507,-0.07281334698200226,-0.2600013017654419,-0.09354056417942047,0.002781106159090996,0.17464926838874817,-0.16695021092891693,-0.13464607298374176,-0.06903330236673355,-0.029381122440099716,0.07556895166635513,0.036923959851264954,0.012351411394774914,0.014611653983592987,-0.1763688623905182,-0.3708384335041046,-0.05872608348727226,-0.03386017680168152,-0.0736115500330925,-0.030507447198033333,-0.02058970369398594,0.06888847798109055,-0.1685866117477417,-0.011098122224211693,0.01760050654411316,0.093931645154953,-0.03696151822805405,-0.04362313449382782,0.23917461931705475,0.0012292591854929924,-0.19752240180969238,0.02413005754351616,0.044971488416194916,0.2226945012807846,0.18452177941799164,0.07603716850280762,0.04401228576898575,-0.12154801934957504,0.11866497248411179,-0.18707063794136047,0.033987514674663544,0.2024184763431549,0.04584975913167,0.05432133376598358,0.045369893312454224,-0.10880016535520554,0.030640222132205963,0.10413073748350143,-0.15148122608661652,-0.0402781143784523,0.0644589513540268,-0.13408730924129486,-0.04417699575424194,-0.13552163541316986,0.18901702761650085,0.03840183466672897,-0.107821024954319,-0.1678217351436615,0.13950088620185852,-0.1632615327835083,-0.13166706264019012,0.07411424070596695,-0.12843415141105652,-0.17261271178722382,-0.3738272190093994,0.03533221781253815,0.2996363639831543,0.13761666417121887,-0.17624257504940033,0.047384440898895264,0.05630204454064369,-0.04750438779592514,0.1288362294435501,0.16504918038845062,-0.03489089012145996,-0.037406764924526215,-0.07182116061449051,0.009199026972055435,0.23272697627544403,-0.012670904397964478,-0.058518704026937485,0.16992367804050446,0.025808708742260933,0.0643586590886116,0.026729142293334007,-0.013568435795605183,-0.06422444432973862,0.014724197797477245,-0.10521256923675537,0.07369476556777954,0.033840611577034,-0.04217882454395294,-0.06210742145776749,0.10976991802453995,-0.12547491490840912,0.12446388602256775,-0.06407004594802856,-0.018955715000629425,-0.03924272954463959,-0.023163385689258575,-0.13574936985969543,-0.03541221469640732,0.11822391301393509,-0.22918039560317993,0.15575377643108368,0.18148839473724365,0.017331957817077637,0.12037572264671326,0.14788128435611725,0.10764431208372116,-0.03255602717399597,0.035406846553087234,-0.2628764808177948,-0.11153862625360489,0.12320791929960251,-0.024303436279296875,0.13687604665756226,0.007728457450866699,0.0
1,-0.07497348636388779,0.109375,0.08985449373722076,-0.02573314495384693,-0.0805603563785553,-0.03988439962267876,-0.05872175469994545,-0.05566920340061188,0.08657339960336685,-0.13043005764484406,0.2618945240974426,-0.07115661352872849,-0.2543618083000183,-0.0945332869887352,0.011766337789595127,0.17969007790088654,-0.1638464331626892,-0.1301758587360382,-0.06830534338951111,-0.023033563047647476,0.0751374214887619,0.025251636281609535,0.03168399631977081,0.009348581545054913,-0.15791504085063934,-0.34398868680000305,-0.06735576689243317,-0.038169946521520615,-0.06455004960298538,-0.04393651708960533,-0.027357619255781174,0.0908583551645279,-0.17985840141773224,-0.02622857131063938,0.031724318861961365,0.08372075855731964,-0.031836770474910736,-0.049996040761470795,0.24166114628314972,-0.004869646392762661,-0.18918046355247498,0.05017152801156044,0.011076384223997593,0.24074167013168335,0.18120600283145905,0.06259259581565857,0.041238971054553986,-0.10199334472417831,0.1266821324825287,-0.17319488525390625,0.0337626077234745,0.1853499561548233,0.06839779764413834,0.039417564868927,0.023463942110538483,-0.11034959554672241,0.032952383160591125,0.09872151911258698,-0.12829656898975372,-0.0627298578619957,0.05933302268385887,-0.13061968982219696,-0.02395109459757805,-0.14556457102298737,0.1924225240945816,0.02313775196671486,-0.09480812400579453,-0.1851547658443451,0.11334263533353806,-0.14210516214370728,-0.13060256838798523,0.06670720130205154,-0.17668546736240387,-0.14040671288967133,-0.3772689998149872,0.023399170488119125,0.302278995513916,0.108785480260849,-0.19364696741104126,0.0568758100271225,0.04400477185845375,-0.010906715877354145,0.10513444989919662,0.16502520442008972,-0.03064584732055664,0.006371027790009975,-0.09115249663591385,0.007043816149234772,0.2191467136144638,-0.05902690812945366,-0.08088799566030502,0.1665126383304596,0.01818588376045227,0.06623786687850952,0.04342953488230705,-0.05502542480826378,-0.03873433917760849,0.0021883277222514153,-0.1141199842095375,0.059974055737257004,0.015112852677702904,-0.03723092004656792,-0.06403988599777222,0.12128718197345734,-0.13267655670642853,0.11231089383363724,-0.08015699684619904,0.004670063965022564,-0.05094914138317108,-0.011686068028211594,-0.13281092047691345,-0.04660097509622574,0.10142238438129425,-0.23420722782611847,0.14006687700748444,0.18336716294288635,0.014971954748034477,0.10382837802171707,0.13385649025440216,0.10762336850166321,-0.05530449002981186,0.07045646011829376,-0.25142034888267517,-0.09995295852422714,0.13530322909355164,0.01469619944691658,0.14143921434879303,0.006173163652420044,0.0
2,-0.08846213668584824,0.1071317195892334,0.10099094361066818,-0.022132547572255135,-0.1023675948381424,-0.05850527063012123,-0.05475892871618271,-0.0719226598739624,0.07086488604545593,-0.13789252936840057,0.231951504945755,-0.10767848044633865,-0.2454337775707245,-0.06661392748355865,0.020221427083015442,0.18227487802505493,-0.17051246762275696,-0.1236778274178505,-0.0921938419342041,-0.038636039942502975,0.06971393525600433,0.04669078066945076,0.040154825896024704,0.009647078812122345,-0.15874066948890686,-0.376232773065567,-0.06687722355127335,-0.05085882544517517,-0.04634989798069,-0.027327559888362885,-0.04556559771299362,0.09755101054906845,-0.1586039662361145,-0.03028159588575363,0.02494887262582779,0.07912608236074448,-0.02706516906619072,-0.0726851373910904,0.25747790932655334,-0.006868739612400532,-0.21687616407871246,0.048199158161878586,0.046759843826293945,0.22647260129451752,0.19976146519184113,0.05237390100955963,0.05038916692137718,-0.1036016047000885,0.1292514055967331,-0.17656679451465607,0.028710130602121353,0.18338973820209503,0.04646153375506401,0.045616477727890015,0.02692527137696743,-0.09735611081123352,0.023402003571391106,0.08530545234680176,-0.13660220801830292,-0.08012223988771439,0.09683891385793686,-0.1188800111413002,-0.03845984488725662,-0.1474369764328003,0.1893864870071411,0.03242874890565872,-0.09642767906188965,-0.15232247114181519,0.1088012233376503,-0.16573777794837952,-0.12452097237110138,0.045154135674238205,-0.17545954883098602,-0.1263238489627838,-0.3764925003051758,0.01469506323337555,0.3096019923686981,0.0994468405842781,-0.16403497755527496,0.04854165390133858,0.042027998715639114,-0.01889839954674244,0.12051133811473846,0.17066451907157898,-0.03787471354007721,-0.0033977795392274857,-0.05931154638528824,0.02940014749765396,0.2146051824092865,-0.053737156093120575,-0.05393403023481369,0.1737120896577835,0.03912128508090973,0.05817960575222969,0.045499131083488464,-0.02117803879082203,-0.046001169830560684,-0.015122387558221817,-0.10629355907440186,0.09289540350437164,0.02859756536781788,-0.04439498484134674,-0.054136838763952255,0.11738986521959305,-0.15238364040851593,0.11512049287557602,-0.07788065075874329,-0.00561021501198411,-0.029193826019763947,-0.03241393342614174,-0.11523035168647766,-0.04866819083690643,0.10649322718381882,-0.21260300278663635,0.09427926689386368,0.18976037204265594,-0.007915481925010681,0.1124553382396698,0.12409830838441849,0.10706063359975815,-0.05912863463163376,0.07115569710731506,-0.26801368594169617,-0.09323436766862869,0.144225612282753,0.017283068969845772,0.11560997366905212,0.01692420430481434,0.0
3,-0.0923905074596405,0.1211559996008873,0.12433090806007385,-0.05243320390582085,-0.1072055771946907,-0.029747068881988525,-0.05832405760884285,-0.0342913419008255,0.08487487584352493,-0.12710431218147278,0.22051255404949188,-0.05720162391662598,-0.2599942684173584,-0.0674394890666008,0.043289169669151306,0.15983861684799194,-0.1697179079055786,-0.14936383068561554,-0.09598631411790848,-0.05397018790245056,0.03884052485227585,0.07096127420663834,0.014895481988787651,0.01609523966908455,-0.18141034245491028,-0.381551057100296,-0.05367705598473549,-0.03089996427297592,-0.0621730238199234,-0.04252680763602257,-0.04156919941306114,0.1055135503411293,-0.157830610871315,-0.016781816259026527,0.04358678311109543,0.07799630612134933,-0.03371479734778404,-0.05021751672029495,0.2371235191822052,0.009756214916706085,-0.21202228963375092,0.04818398132920265,0.03272846341133118,0.2518361508846283,0.2162943333387375,0.05893954262137413,0.03715500980615616,-0.0779341608285904,0.132038414478302,-0.19896310567855835,0.009550702758133411,0.21682898700237274,0.05142587795853615,0.04803682863712311,0.028011126443743706,-0.09686826169490814,0.022451598197221756,0.10112828761339188,-0.1660902500152588,-0.0493558831512928,0.056423649191856384,-0.1934715360403061,-0.020278343930840492,-0.12702424824237823,0.18538369238376617,0.030729470774531364,-0.10568944364786148,-0.17556165158748627,0.11469491571187973,-0.1737387776374817,-0.1346682459115982,0.059249572455883026,-0.15947285294532776,-0.13665156066417694,-0.3736141324043274,0.023595087230205536,0.27885153889656067,0.12461024522781372,-0.19353650510311127,0.04683738574385643,0.03221593424677849,-0.012171681970357895,0.10666462033987045,0.16553284227848053,-0.05949243903160095,-0.023501740768551826,-0.08048900216817856,0.01963558793067932,0.2413875162601471,-0.029102124273777008,-0.0616951659321785,0.18600481748580933,0.04845338314771652,0.057947251945734024,0.05720946937799454,-0.010648655705153942,-0.05882752686738968,-0.02922176755964756,-0.12025830149650574,0.08399438858032227,0.010401487350463867,-0.05176142603158951,-0.05142350494861603,0.1269192397594452,-0.1493169665336609,0.1345594823360443,-0.07841602712869644,-0.02025464177131653,-0.06278154253959656,-0.0328487865626812,-0.10944876819849014,-0.05832107365131378,0.11092419922351837,-0.23875391483306885,0.126052126288414,0.2137291133403778,0.007094785571098328,0.12760691344738007,0.11719272285699844,0.07190850377082825,-0.06058693677186966,0.043328575789928436,-0.21680180728435516,-0.11644323170185089,0.13846835494041443,0.002920200116932392,0.13470059633255005,0.011947507038712502,0.0
4,-0.061216890811920166,0.10445428639650345,0.07541856169700623,-0.018245065584778786,-0.09301212430000305,-0.05738816782832146,-0.029375320300459862,-0.06181395798921585,0.11519273370504379,-0.13154029846191406,0.2625805139541626,-0.07843200862407684,-0.24365121126174927,-0.09353890269994736,0.023065287619829178,0.15711380541324615,-0.17197243869304657,-0.1352422684431076,-0.07400396466255188,-0.04897791147232056,0.09711091220378876,0.04308761656284332,0.04888904094696045,0.014517173171043396,-0.18023180961608887,-0.3611498177051544,-0.07332386076450348,-0.06092933937907219,-0.02086917869746685,-0.04584704339504242,-0.004760408774018288,0.10716606676578522,-0.17003509402275085,-0.041187357157468796,0.04369025677442551,0.08097946643829346,-0.02891022339463234,-0.04815126955509186,0.2668384313583374,-0.01904030330479145,-0.18597227334976196,0.03481365367770195,0.01883758045732975,0.25355052947998047,0.18556998670101166,0.05856871232390404,0.047178663313388824,-0.12141650915145874,0.12375805526971817,-0.17035776376724243,0.04924463480710983,0.1899791955947876,0.06145850569009781,0.049413420259952545,0.034893378615379333,-0.08976708352565765,0.03729938343167305,0.08693577349185944,-0.181934654712677,-0.06103411689400673,0.09234875440597534,-0.12445087730884552,-0.039716146886348724,-0.13409423828125,0.17822641134262085,0.021258071064949036,-0.0937442034482956,-0.17423224449157715,0.11608678847551346,-0.1929853856563568,-0.13616088032722473,0.06360407173633575,-0.16554956138134003,-0.13435550034046173,-0.395800918340683,0.0031953733414411545,0.328715443611145,0.11368367820978165,-0.17900842428207397,0.05207543075084686,0.059525907039642334,-0.014988835901021957,0.1269414871931076,0.15518724918365479,-0.05713190138339996,0.0005857916548848152,-0.08652696758508682,0.04424256086349487,0.20247934758663177,-0.05111566185951233,-0.08761400729417801,0.1689140796661377,0.03569579869508743,0.05932679399847984,0.06632354855537415,-0.02044706791639328,-0.03979702666401863,-0.0064300065860152245,-0.12193401902914047,0.08736170083284378,0.019265029579401016,-0.03372287377715111,-0.05364681035280228,0.11753790080547333,-0.13059940934181213,0.131872296333313,-0.08123430609703064,-0.024319827556610107,-0.061837099492549896,-0.032719917595386505,-0.143406942486763,-0.047753140330314636,0.11111707985401154,-0.23703338205814362,0.11941111832857132,0.17740342020988464,0.004338361788541079,0.12558354437351227,0.10600772500038147,0.10493291914463043,-0.06201399117708206,0.051534704864025116,-0.25594207644462585,-0.09648573398590088,0.11786387115716934,0.015047077089548111,0.14219123125076294,0.0022193966433405876,0.0
5,-0.08263090252876282,0.08079367876052856,0.10321817547082901,-0.008025148883461952,-0.08638832718133926,-0.07223672419786453,-0.03736209124326706,-0.07451498508453369,0.09800434112548828,-0.1300797015428543,0.2617161273956299,-0.07365380972623825,-0.2380170077085495,-0.10538103431463242,0.02503924071788788,0.1849065124988556,-0.14567063748836517,-0.14337871968746185,-0.07992129027843475,-0.01561907771974802,0.09253300726413727,0.02433907613158226,0.04515939950942993,-0.005983754061162472,-0.15003027021884918,-0.35983631014823914,-0.08248712867498398,-0.024856097996234894,-0.033221371471881866,-0.023973388597369194,-0.030115578323602676,0.12189700454473495,-0.18417055904865265,-0.0516597256064415,0.050509169697761536,0.11592306941747665,-0.021401749923825264,-0.05028712749481201,0.23614004254341125,-0.030234917998313904,-0.2138252854347229,0.03423827514052391,0.027727138251066208,0.222775399684906,0.17122885584831238,0.057797543704509735,0.04618183523416519,-0.11976341158151627,0.12076054513454437,-0.16123925149440765,0.029239658266305923,0.17102545499801636,0.07111535221338272,0.056242089718580246,0.03212779760360718,-0.10358981043100357,0.05930805578827858,0.0935574397444725,-0.15466377139091492,-0.07332645356655121,0.07440373301506042,-0.14379587769508362,-0.034007005393505096,-0.14240337908267975,0.16987575590610504,0.018256384879350662,-0.08469831943511963,-0.18971732258796692,0.10494385659694672,-0.16028566658496857,-0.12607839703559875,0.07183095067739487,-0.17298254370689392,-0.13060297071933746,-0.4087170958518982,-0.01464053988456726,0.32232457399368286,0.09029026329517365,-0.1904384344816208,0.06970727443695068,0.05953403562307358,-0.007523017004132271,0.11603940278291702,0.1645553559064865,-0.03327292948961258,0.03629874438047409,-0.10229963064193726,0.011484102346003056,0.20972566306591034,-0.06031468138098717,-0.06587039679288864,0.1683564931154251,0.027832796797156334,0.08535598963499069,0.053125783801078796,-0.023861028254032135,-0.017768850550055504,-0.0015380694530904293,-0.11863801628351212,0.06569693982601166,0.021049777045845985,-0.03541235625743866,-0.053128380328416824,0.1029207855463028,-0.1324649155139923,0.11495355516672134,-0.0723443403840065,0.027720676735043526,-0.04415130615234375,-0.02969101257622242,-0.12121778726577759,-0.05057577043771744,0.0869109258055687,-0.24046683311462402,0.12454143166542053,0.1954645812511444,-0.012760848738253117,0.10681189596652985,0.119849294424057,0.11275766789913177,-0.06682141870260239,0.05465058609843254,-0.25290223956108093,-0.08586107194423676,0.12498686462640762,0.012404359877109528,0.124253049492836,0.020235717296600342,0.0
6,-0.058041349053382874,0.0702262669801712,0.09223467111587524,-0.028308069333434105,-0.12026931345462799,-0.05038560554385185,-0.05767880380153656,-0.05777295306324959,0.10257209837436676,-0.15804599225521088,0.22813040018081665,-0.06193508952856064,-0.23191766440868378,-0.055284932255744934,0.04514513164758682,0.16807232797145844,-0.1562259942293167,-0.14159202575683594,-0.08292404562234879,-0.0771641880273819,0.05267547443509102,0.0738949254155159,0.02837597206234932,0.01819111779332161,-0.19586235284805298,-0.3562794327735901,-0.06837906688451767,-0.06484530121088028,-0.045112621039152145,-0.04047781229019165,-0.023226065561175346,0.12854070961475372,-0.1470363289117813,-0.016525423154234886,0.059200987219810486,0.08683415502309799,-0.04804836958646774,-0.05951306223869324,0.2600819766521454,0.006424044258892536,-0.19302773475646973,0.012178672477602959,-0.0028100982308387756,0.23526829481124878,0.19133144617080688,0.04505777359008789,0.0489988848567009,-0.09841923415660858,0.13859938085079193,-0.1844193935394287,0.05021710693836212,0.18264985084533691,0.04220329225063324,0.04984127730131149,0.057742469012737274,-0.10439172387123108,0.026185113936662674,0.09444595873355865,-0.15380333364009857,-0.07858959585428238,0.06471788883209229,-0.14605319499969482,-0.03209500387310982,-0.14941182732582092,0.1962752491235733,0.027074618265032768,-0.088914655148983,-0.15341176092624664,0.140107199549675,-0.16308251023292542,-0.14273007214069366,0.05230332911014557,-0.16794265806674957,-0.12650993466377258,-0.372855007648468,-0.004028748720884323,0.3095312714576721,0.11531761288642883,-0.19449374079704285,0.046470850706100464,0.05660216882824898,-0.016517389565706253,0.12322843074798584,0.15069697797298431,-0.03537564352154732,-0.011678424663841724,-0.05941353738307953,0.02587934024631977,0.21124355494976044,-0.05069522187113762,-0.07582126557826996,0.1649635285139084,0.02690216340124607,0.06393277645111084,0.0757889524102211,-0.032890938222408295,-0.05093434453010559,-0.025736656039953232,-0.1111525148153305,0.07052172720432281,0.020930178463459015,-0.022019430994987488,-0.054348789155483246,0.13281291723251343,-0.13137024641036987,0.1565466672182083,-0.0837380588054657,-0.019866369664669037,-0.062352877110242844,-0.029794521629810333,-0.13886573910713196,-0.049066539853811264,0.12241752445697784,-0.23103094100952148,0.10281050950288773,0.16752323508262634,-0.01598529703915119,0.1418352872133255,0.09023453295230865,0.093629851937294,-0.08343024551868439,0.04230674356222153,-0.27545270323753357,-0.09986208379268646,0.14000357687473297,0.016850925981998444,0.11365806311368942,0.01728355884552002,0.0
7,-0.0683368518948555,0.10318660736083984,0.11409211158752441,-0.035514649003744125,-0.10070446133613586,-0.03254132717847824,-0.047454215586185455,-0.04537321627140045,0.0834871232509613,-0.14643745124340057,0.24542298913002014,-0.07103545218706131,-0.2277165949344635,-0.08299455791711807,0.05454299598932266,0.18070022761821747,-0.17152561247348785,-0.14572221040725708,-0.08866077661514282,-0.049839310348033905,0.049232687801122665,0.07639053463935852,0.03020905703306198,0.005917625036090612,-0.19174444675445557,-0.3755985498428345,-0.0619010329246521,-0.05445030331611633,-0.03216321021318436,-0.03411528468132019,-0.036961495876312256,0.110341377556324,-0.14119656383991241,-0.007680002599954605,0.04809991642832756,0.08211808651685715,-0.04149136692285538,-0.06747749447822571,0.25634193420410156,-0.0086531862616539,-0.2193044275045395,0.03725658357143402,0.031014207750558853,0.23580718040466309,0.20827548205852509,0.040985215455293655,0.03631363436579704,-0.09300193190574646,0.12180209159851074,-0.20102709531784058,0.036268603056669235,0.17546992003917694,0.035654012113809586,0.07362741231918335,0.026581818237900734,-0.10315173119306564,0.027884218841791153,0.095534548163414,-0.17065821588039398,-0.07609077543020248,0.05154057592153549,-0.17474636435508728,-0.027727387845516205,-0.138431578874588,0.19209024310112,0.045983001589775085,-0.09132750332355499,-0.19311098754405975,0.10685087740421295,-0.17723912000656128,-0.14892828464508057,0.06859579682350159,-0.15842050313949585,-0.11779961735010147,-0.38778796792030334,0.008697496727108955,0.28157174587249756,0.11943747848272324,-0.1923827826976776,0.047569163143634796,0.05032636597752571,-0.01766851916909218,0.11889473348855972,0.1550518274307251,-0.040870726108551025,-0.025565968826413155,-0.07524476945400238,0.013047315180301666,0.229951411485672,-0.05641587823629379,-0.07467418909072876,0.17162948846817017,0.029573868960142136,0.06782904267311096,0.06152099743485451,-0.013452084735035896,-0.04941423237323761,-0.010133769363164902,-0.11271920800209045,0.07049168646335602,0.034082863479852676,-0.03442215546965599,-0.05069129168987274,0.1365983933210373,-0.15777528285980225,0.1653258055448532,-0.08295419067144394,-0.018022917211055756,-0.0316045805811882,-0.03653552383184433,-0.11503492295742035,-0.037594929337501526,0.1252838373184204,-0.23098038136959076,0.13144774734973907,0.19617928564548492,0.00928848423063755,0.13952688872814178,0.123758465051651,0.08758150786161423,-0.08577932417392731,0.04619837552309036,-0.26651251316070557,-0.09217144548892975,0.14662593603134155,0.005775277502834797,0.13076554238796234,0.02278338372707367,0.0
8,-0.0951358824968338,0.07691946625709534,0.093407541513443,-0.004777833819389343,-0.09417816251516342,-0.07706771790981293,-0.07436223328113556,-0.0753406211733818,0.07444089651107788,-0.11980805546045303,0.22986501455307007,-0.09765614569187164,-0.22420410811901093,-0.06642154604196548,-0.010149113833904266,0.16741064190864563,-0.12577980756759644,-0.1470707356929779,-0.07328914105892181,-0.03721106797456741,0.09807484596967697,0.024388352409005165,0.016231561079621315,0.01717548817396164,-0.18045204877853394,-0.36269405484199524,-0.09822486340999603,-0.04509897530078888,-0.04150061309337616,-0.03606488183140755,-0.033765487372875214,0.09324982017278671,-0.15274837613105774,-0.031354330480098724,0.044957563281059265,0.09482714533805847,-0.008792934939265251,-0.044829919934272766,0.2371635138988495,-0.02883106842637062,-0.2199116349220276,0.0515463650226593,0.04725467413663864,0.23983775079250336,0.20305001735687256,0.08719123899936676,0.06541401147842407,-0.09923318773508072,0.10288890451192856,-0.1461857706308365,0.059984736144542694,0.1793312430381775,0.06085989996790886,0.055905722081661224,0.04715123400092125,-0.08993536233901978,0.01677803508937359,0.10627894103527069,-0.13928985595703125,-0.056070081889629364,0.07647725939750671,-0.11643454432487488,-0.01769716665148735,-0.13342666625976562,0.18838687241077423,0.04323882982134819,-0.09534156322479248,-0.16253572702407837,0.14720329642295837,-0.19743523001670837,-0.1432851254940033,0.022635385394096375,-0.16442598402500153,-0.12072796374559402,-0.40048855543136597,0.0023729801177978516,0.33535560965538025,0.10554240643978119,-0.1856321543455124,0.09029101580381393,0.07424050569534302,-0.007386377546936274,0.1229638084769249,0.15715321898460388,-0.047601453959941864,0.02021263912320137,-0.06592079252004623,0.004506181925535202,0.23167003691196442,-0.02620706893503666,-0.05796961858868599,0.14529253542423248,0.023414980620145798,0.045624248683452606,0.07918161898851395,-0.0034965735394507647,-0.03743559867143631,-0.019757872447371483,-0.09996047616004944,0.07542745769023895,0.013231455348432064,-0.029773809015750885,-0.03787074238061905,0.11967526376247406,-0.13375097513198853,0.13166385889053345,-0.07780662924051285,0.013395656831562519,-0.06444457173347473,0.018938152119517326,-0.1158062145113945,-0.047652311623096466,0.10202135890722275,-0.22569161653518677,0.11889724433422089,0.1743413656949997,-0.005128589458763599,0.11210775375366211,0.12128126621246338,0.11465016007423401,-0.04249078780412674,0.07080041617155075,-0.24693597853183746,-0.10651277005672455,0.11091408133506775,0.004698442295193672,0.14072929322719574,0.05047190189361572,0.0
9,-0.08431952446699142,0.09508820623159409,0.0927181988954544,-0.0280657596886158,-0.08963116258382797,-0.04748483747243881,-0.05680261552333832,-0.07456983625888824,0.09668239951133728,-0.14915205538272858,0.23196756839752197,-0.07112578302621841,-0.2226322442293167,-0.06909190118312836,0.040159422904253006,0.1631442904472351,-0.15563325583934784,-0.15015019476413727,-0.09896471351385117,-0.07146948575973511,0.05814707651734352,0.04502074047923088,0.03499758988618851,0.01827227883040905,-0.18229828774929047,-0.35551977157592773,-0.06147445738315582,-0.05475886911153793,-0.0013117194175720215,-0.0393054224550724,-0.032357554882764816,0.07256092131137848,-0.16453085839748383,-0.002870408818125725,0.03198891878128052,0.07348407804965973,-0.04057697951793671,-0.06846223771572113,0.26709386706352234,-0.026633936911821365,-0.21866728365421295,0.015969978645443916,0.02766638994216919,0.2089814990758896,0.2090473771095276,0.054756030440330505,0.04067249596118927,-0.11029364913702011,0.12356361001729965,-0.17823128402233124,0.05914093554019928,0.19376760721206665,0.0403139628469944,0.045157209038734436,0.061795227229595184,-0.10986502468585968,0.006075490266084671,0.10706057399511337,-0.12314646691083908,-0.07129815220832825,0.05798061564564705,-0.11629989743232727,-0.03882070630788803,-0.14880618453025818,0.19733507931232452,0.037856295704841614,-0.1042323037981987,-0.16098584234714508,0.12480637431144714,-0.17335334420204163,-0.1381801962852478,0.05446792021393776,-0.14998723566532135,-0.128362774848938,-0.38685572147369385,0.007352301850914955,0.3168027400970459,0.11881668865680695,-0.19287723302841187,0.06713934987783432,0.047496117651462555,-0.019374292343854904,0.1337253898382187,0.1621122658252716,-0.05989973992109299,-0.017853550612926483,-0.06358442455530167,0.005549093708395958,0.21245507895946503,-0.03230203688144684,-0.06724311411380768,0.14904774725437164,0.015760302543640137,0.05980886146426201,0.0439743734896183,-0.013076214119791985,-0.06880106031894684,-0.0236198790371418,-0.10294987261295319,0.051346305757761,0.03968459367752075,-0.004376595839858055,-0.05063416808843613,0.14466769993305206,-0.14544445276260376,0.14240989089012146,-0.06956367194652557,-0.010152976959943771,-0.024919357150793076,-0.005429564043879509,-0.11194078624248505,-0.057662367820739746,0.09975718706846237,-0.2278650403022766,0.11570538580417633,0.17680110037326813,-0.014363357797265053,0.1288045197725296,0.13076718151569366,0.10613110661506653,-0.05573507025837898,0.07412218302488327,-0.2690945565700531,-0.09323699027299881,0.12738724052906036,0.003116677515208721,0.1235976591706276,0.023847093805670738,0.0
